author_id,timestamp,datetime,comment_score,comment,comment_length,product_id,rank_id,rank_name,comment_like,image_num
17474289,1453792090,2016-01-26 15:08:10,5,满意！！！谢谢快递！！！,12,12055,3,银卡会员,0,0
23964633,1453694905,2016-01-25 12:08:25,5,很大一只蕉，很香,8,12055,2,普通会员,0,0
24017777,1453628836,2016-01-24 17:47:16,5,有点问题，能有客服和我联系吗？,15,12055,2,普通会员,0,0
24012173,1453525189,2016-01-23 12:59:49,5,发货速度真的很赞，宝贝也不错，满意,17,126571,2,普通会员,0,0
15449611,1453434781,2016-01-22 11:53:01,5,优选很用心，会继续支持优选。,14,12055,5,钻石会员,0,0
23973747,1453375803,2016-01-21 19:30:03,5,包装很专业，水果很新鲜，快递小哥一人抬上6楼，真心感谢。,28,126571,2,普通会员,0,0
23758721,1453300260,2016-01-20 22:31:00,5,没有第一次的好，小了很多，这几天太冷了，我的香蕉都被冻坏了,29,126571,2,普通会员,0,0
23846791,1453181766,2016-01-19 13:36:06,4,ok..................,20,12055,2,普通会员,0,0
23876487,1453178249,2016-01-19 12:37:29,5,香蕉很新鲜，特别好，下次继续买。,16,12055,2,普通会员,0,0
18918043,1453128962,2016-01-18 22:56:02,1,这香蕉。呵呵,6,12055,2,普通会员,0,2
23909137,1453122931,2016-01-18 21:15:31,1,送来香蕉是这样的 天啊 赶本来生活差远了,20,12055,2,普通会员,0,2
9242299,1452998716,2016-01-17 10:45:16,5,很新鲜,3,126571,2,普通会员,0,0
23827363,1452919310,2016-01-16 12:41:50,5,包装很好、就是可能香蕉不耐碰、所以有的熟了。其他都非常满意。,30,126571,2,普通会员,0,0
324579,1452916092,2016-01-16 11:48:12,5,一般般吧，没都乐的好吃,11,12055,5,钻石会员,0,0
11752731,1452914510,2016-01-16 11:21:50,5,还不错，味道可以,8,12055,5,钻石会员,0,1
23329997,1452859088,2016-01-15 19:58:08,5,香蕉全冻伤了，黑色的,10,12055,2,普通会员,0,0
18866779,1452654546,2016-01-13 11:09:06,5,水果坏，数量不对，快递丢丢下就跑，客服说你一句你没验货不处理，你们买吧！,36,12055,2,普通会员,0,1
5377407,1452486023,2016-01-11 12:20:23,5,香蕉怎么都冻坏的赶脚，吃不了,14,12055,2,普通会员,0,0
14813873,1452353767,2016-01-09 23:36:07,5,"进口 超甜蕉1把 （4-6根约0.7-0.9kg）, 还行",29,12055,2,普通会员,0,0
4383959,1452352828,2016-01-09 23:20:28,5,"超甜蕉3把（12-15根）, 还可以",18,126571,3,银卡会员,0,0
16657565,1452227106,2016-01-08 12:25:06,4,青绿色，能放熟，比用药物催熟安全放心。,19,12055,3,银卡会员,0,0
17474289,1451889387,2016-01-04 14:36:27,5,口感绝对！！所又来买了！！！,14,126571,3,银卡会员,0,0
23273583,1451596191,2016-01-01 05:09:51,5,味道可以，一半都黑了无法食用,14,126571,4,金卡会员,0,0
215381,1451532336,2015-12-31 11:25:36,5,很好的香蕉，小宝宝一次也能干掉一棵,17,12055,4,金卡会员,0,0
23566201,1451456161,2015-12-30 14:16:01,5,都有坏的 而且也不甜啊 还不如国产的呢,19,12055,2,普通会员,0,0
13753121,1451371300,2015-12-29 14:41:40,5,好东西，味道不错的,9,126571,2,普通会员,0,0
18865783,1450675814,2015-12-21 13:30:14,1,什么都不说了，直接上图,11,12055,3,银卡会员,0,0
14773507,1448371819,2015-11-24 21:30:19,3,香蕉是生的，特别涩，超难吃。一单等了十天才送来，打电话说是在等香蕉到货，然后第二天就送到了，天知道是不是压根就忘送了。,59,12055,2,普通会员,0,0
17786563,1448339499,2015-11-24 12:31:39,1,香蕉发黑，坏了。这样卖太坑人。,15,12055,3,银卡会员,0,0
4582073,1448332893,2015-11-24 10:41:33,1,香蕉发黑，海鲜不提供冰袋，顺丰优选难称优！！！不会再光顾了,29,12055,3,银卡会员,0,0
52456,1448232190,2015-11-23 06:43:10,1,第一次差评送给了这款香蕉，这是送来的时候已经非常黑了，我也真的是无语了,35,12055,2,普通会员,0,0
446231,1448191844,2015-11-22 19:30:44,2,香蕉黑了，考虑到运输时间，不能发略微发绿的香蕉吗？,25,12055,2,普通会员,0,1
17636069,1448155872,2015-11-22 09:31:12,2,香蕉来的时候好多都黑了 不光是外皮 里面也是 不新鲜 实在懒得退了 这新鲜度真比本来生活和易果差远了 失望,53,126571,3,银卡会员,0,0
1006468,1447999634,2015-11-20 14:07:14,5,"超甜蕉3把（12-15根）, 还可以吧",19,126571,5,钻石会员,0,0
1553611,1447866127,2015-11-19 01:02:07,4,有烂的，也有没熟的。总之没有正合适的……,20,126571,2,普通会员,0,0
16657565,1447314190,2015-11-12 15:43:10,3,头根部有点烂，大部分尚可。,13,12055,3,银卡会员,0,0
1983308,1447158673,2015-11-10 20:31:13,1,假冒超甜蕉，还有3个坏香蕉，真心太差了。,20,126571,2,普通会员,0,0
17287771,1446345090,2015-11-01 10:31:30,5,甘甜保鲜,4,12055,2,普通会员,0,0
2950576,1446112012,2015-10-29 17:46:52,5,第一次送来的时候包装有问题，香蕉发黑，第二次送来就好了，吃起来还行，不算太惊艳,39,12055,3,银卡会员,0,0
15269855,1446105873,2015-10-29 16:04:33,5,价廉物美！唯有顺丰！,10,126571,3,银卡会员,0,0
267471,1446098589,2015-10-29 14:03:09,5,挺好的,3,12055,5,钻石会员,0,0
15987147,1445690364,2015-10-24 20:39:24,5,还好还好哈,5,12055,3,银卡会员,0,0
17785809,1445439815,2015-10-21 23:03:35,1,好像不是进口的，而且香蕉都黑了，还送来！晕倒,22,12055,2,普通会员,0,2
17789051,1445416988,2015-10-21 16:43:08,1,能不能给零分！太过分了！简直是一把黑香蕉！什么破玩意儿！,28,12055,2,普通会员,0,1
466353,1445332493,2015-10-20 17:14:53,1,买了十几份基本全是黑的，不是外皮黑而是里面黑，基本无法食用。,30,126571,3,银卡会员,0,0
1195162,1444713281,2015-10-13 13:14:41,5,香蕉很甜，一次就吃光了。,12,12055,4,金卡会员,0,0
213023,1444571522,2015-10-11 21:52:02,5,不错不错不错不错不错,10,126571,5,钻石会员,0,0
5441627,1443492748,2015-09-29 10:12:28,1,烂的，不过顺丰服务不错，补送了优惠券,18,12055,3,银卡会员,0,0
584779,1443267666,2015-09-26 19:41:06,5,菲律宾 超甜蕉1把 （4-5根约0.7-0.9kg）,26,12055,5,钻石会员,0,0
16558053,1442248061,2015-09-15 00:27:41,1,非常差，都黑了！,8,12055,2,普通会员,0,0
209293,1442187850,2015-09-14 07:44:10,5,很不错味道很好,7,12055,2,普通会员,0,0
5157511,1441797780,2015-09-09 19:23:00,1,真垃圾！发货慢不说，而且邮到的时候已经有些要坏了！,25,12055,2,普通会员,0,0
2877092,1441710841,2015-09-08 19:14:01,1,买过两次都还不错也不知这次怎么这么差，5根都是坏的，本还以为有一根外表没坏可一剥开里面也是坏的，出库时就没有质量检查了吗？外表都坏了为什么还往外送啊？这样会砸牌子的。,83,12055,3,银卡会员,0,0
16068999,1441674155,2015-09-08 09:02:35,5,还没吃，就是送的很慢，看着外形还不错，不知道味道怎么样,27,12055,2,普通会员,0,0
8593639,1441504689,2015-09-06 09:58:09,5,有点硬，没想象中的那么好吃，不过还是蛮实惠的,22,12055,3,银卡会员,0,0
254160,1440658919,2015-08-27 15:01:59,4,还好吧，跟外面买得香蕉味道差别不大,17,12055,2,普通会员,0,0
12499273,1440567257,2015-08-26 13:34:17,5,香蕉质量都不错  推荐,11,12055,2,普通会员,0,0
905382,1440210387,2015-08-22 10:26:27,5,菲律宾 超甜蕉1把 （4-5根约0.7-0.9kg）,26,12055,5,钻石会员,0,0
14300208,1439651520,2015-08-15 23:12:00,5,"定了三份，但发现每份里都有一根以上是烂的，皮看起来是有点暗瘀，肉已经烂了。周末收这样的货品，恼火！
另外，快递也是个奇葩，这次不肯放云柜，一定要现收，害得我要找邻居收货，还当面收回包装箱和冰袋，说是公司规定，发货的是商家，送货的是顺丰，哪家公司的规定呢？",127,12055,2,普通会员,0,0
5248581,1438564545,2015-08-03 09:15:45,1,差评，已是冰坏了！可以赔付吗？,15,12055,4,金卡会员,0,0
15324687,1438486904,2015-08-02 11:41:44,5,快速，方便，新鲜,8,12055,2,普通会员,0,0
4543025,1438400160,2015-08-01 11:36:00,5,香蕉个头好大！一半是黑心的，不能吃,17,126571,3,银卡会员,0,0
1857118,1438184852,2015-07-29 23:47:32,5,很甜很好吃,5,12055,4,金卡会员,0,0
1093443,1438172643,2015-07-29 20:24:03,5,发货太慢了，下单到收货5天。无语了,17,12055,3,银卡会员,0,0
1089567,1438126894,2015-07-29 07:41:34,5,新鲜好吃。划算,7,12055,2,普通会员,0,0
14402858,1438074588,2015-07-28 17:09:48,1,全黑了，完全没法吃。,10,12055,2,普通会员,0,0
429452,1437961068,2015-07-27 09:37:48,5,非常甜，口感很不错。,10,12055,2,普通会员,0,0
10094551,1437872641,2015-07-26 09:04:01,5,还不够熟，要放多一两天,11,12055,5,钻石会员,0,0
608963,1437619012,2015-07-23 10:36:52,1,到货一看一半是黑的，还不让退换，你搞笑呢？按说价格不算便宜了，算上运费4元/根，就这质量还玩不玩了？这样的第三方就应该取消资格！,64,126571,2,普通会员,0,0
8790305,1437533571,2015-07-22 10:52:51,5,好吃！划算！,6,12055,3,银卡会员,0,0
8790305,1437533203,2015-07-22 10:46:43,5,份量足，价格也实惠！,10,12055,3,银卡会员,0,0
9068295,1437478816,2015-07-21 19:40:16,5,很好,2,12055,5,钻石会员,0,0
651674,1437464298,2015-07-21 15:38:18,1,最差的一次顺丰优选购物了。等了三天。来了几个快坏的。拜托呀口碑要砸了,34,12055,2,普通会员,0,0
832995,1437195917,2015-07-18 13:05:17,5,包装很好，感觉包装比香蕉还贵,14,12055,2,普通会员,0,0
594118,1436963781,2015-07-15 20:36:21,5,还可以,3,12055,3,银卡会员,0,0
14559507,1436770753,2015-07-13 14:59:13,5,挺好的，虽然就一串香蕉包装的还是很好。,19,12055,2,普通会员,0,0
3147328,1436256528,2015-07-07 16:08:48,5,凑单买的，依旧好评~,10,12055,3,银卡会员,0,0
5692407,1436235300,2015-07-07 10:15:00,5,顺丰的快递员也太懒了吧，看着个孕妇这么大肚子，还让人自己把东西搬上四楼。。。,38,126571,2,普通会员,0,0
1028911,1436194432,2015-07-06 22:53:52,4,有一个烂掉滴,6,12055,5,钻石会员,0,0
14722089,1436149625,2015-07-06 10:27:05,1,周五下的单，周一送到时已全烂，非常烂！绝不是一个周末就能烂成的样子，而是之前就很烂了！,43,126571,2,普通会员,0,1
14029684,1436059798,2015-07-05 09:29:58,5,不错，蛮甜的,6,12055,2,普通会员,0,0
8781411,1435993934,2015-07-04 15:12:14,5,个头很大色泽金黄 就是有点生涩 再搁搁,19,12055,3,银卡会员,0,0
8574527,1435645298,2015-06-30 14:21:38,5,品质很好，包装也非常棒，快递上门，非常满意！,22,12055,2,普通会员,0,0
9002839,1435627679,2015-06-30 09:27:59,5,很好,2,12055,3,银卡会员,0,0
16202,1435621333,2015-06-30 07:42:13,5,品质一流，味道很好，喜欢,12,12055,4,金卡会员,0,0
5345597,1435590453,2015-06-29 23:07:33,5,很安全，无损坏,7,126571,2,普通会员,0,0
829973,1435542511,2015-06-29 09:48:31,4,和超市买的差不多，不觉得特别甜,15,12055,3,银卡会员,0,0
1795472,1435497448,2015-06-28 21:17:28,5,很香甜，比水果摊的好。,11,12055,2,普通会员,0,0
1895336,1435470721,2015-06-28 13:52:01,5,挺甜的，就是感觉不太新鲜，有点发黑，没有都乐香蕉好吃,26,12055,2,普通会员,0,0
14445842,1435458465,2015-06-28 10:27:45,3,贴的国产标？图片是放了四天后的样子。马马虎虎，。,24,12055,2,普通会员,0,0
14274236,1435422579,2015-06-28 00:29:39,1,一般般，第一是催熟的，第二不甜嘴里发涩,19,12055,2,普通会员,0,0
4813347,1435379010,2015-06-27 12:23:30,3,一般般，为了凑数才买的，感觉还是自己在水果店挑会好一些，香蕉这东西不好说。,37,12055,5,钻石会员,0,0
297622,1435365053,2015-06-27 08:30:53,1,全是烂的，扔掉了,8,12055,2,普通会员,0,0
5674585,1435162096,2015-06-25 00:08:16,5,不太好吃,4,12055,3,银卡会员,0,0
14428198,1435154494,2015-06-24 22:01:34,5,好好吃,3,12055,2,普通会员,0,0
2881686,1435136993,2015-06-24 17:09:53,3,一般，送过来算新鲜，但是总体还是生的，但是香蕉某些地方又已经有黑的了。估计不是碰坏了就是开始烂了,48,12055,2,普通会员,0,0
4930505,1434942488,2015-06-22 11:08:08,4,送来时比较生，口感还可以,12,12055,5,钻石会员,0,0
2932382,1434856088,2015-06-21 11:08:08,5,不错,2,12055,3,银卡会员,0,0
14256324,1434800159,2015-06-20 19:35:59,5,甜蕉提回来后已经压烂不能吃了！,15,126571,2,普通会员,0,0
8832527,1434779584,2015-06-20 13:53:04,5,不錯,2,12055,3,银卡会员,0,0
14144394,1434763127,2015-06-20 09:18:47,5,巨好吃,3,12055,2,普通会员,0,0
2317,1434731666,2015-06-20 00:34:26,5,很好啊,3,126571,4,金卡会员,0,0
5363313,1434726171,2015-06-19 23:02:51,5,超不甜。再放两三天看看。,12,12055,3,银卡会员,0,0
14056432,1434618652,2015-06-18 17:10:52,5,特别好吃的香蕉，好评,10,12055,2,普通会员,0,0
1093443,1434415528,2015-06-16 08:45:28,5,一如既往的好。不过出库速度变慢了,16,12055,3,银卡会员,0,0
12660223,1434396930,2015-06-16 03:35:30,1,不甜 不如国产香蕉好吃！,12,126571,2,普通会员,0,0
7589189,1434391935,2015-06-16 02:12:15,5,周年庆买的，实惠新鲜，味道不错。,16,12055,2,普通会员,0,0
13006235,1434258364,2015-06-14 13:06:04,4,香蕉放不起，3把有点多了,12,126571,2,普通会员,0,0
443680,1434179442,2015-06-13 15:10:42,5,东西不错，值得购买,9,12055,5,钻石会员,0,0
1248030,1434115619,2015-06-12 21:26:59,5,确实超甜，打香蕉奶昔很好喝,13,12055,3,银卡会员,0,0
4014,1433984696,2015-06-11 09:04:56,5,香蕉很好吃，下次继续买^_^,14,12055,3,银卡会员,0,0
14031706,1433937943,2015-06-10 20:05:43,5,"卖相不错、还没有吃
",10,12055,2,普通会员,0,0
9330,1433839460,2015-06-09 16:44:20,5,非常好非常好非常好非常好,12,12055,5,钻石会员,0,1
337258,1433678514,2015-06-07 20:01:54,5,多次购买，值得推荐,9,126571,4,金卡会员,0,0
12914953,1433676297,2015-06-07 19:24:57,1,运来外表完整，里面压伤了，吃的时候里面都黑了。。。,25,12055,2,普通会员,0,0
1190402,1433580064,2015-06-06 16:41:04,5,很好，第二次买了，都是一袋4根，很大，很新鲜,22,12055,3,银卡会员,0,0
13965682,1433575808,2015-06-06 15:30:08,1,黑心  一般的香蕉都是外面先黑  这是外面好 里面黑,26,12055,2,普通会员,0,0
704701,1433571103,2015-06-06 14:11:43,2,这次的香蕉非常之不好 几乎每根上都有发黑的 并且没有香蕉味道 不知为何,35,12055,2,普通会员,0,0
669218,1433570219,2015-06-06 13:56:59,5,香蕉坏成这样也发货，我只能说，品牌是需要维护的，市场很大，选择很多，顾客选择或不选择你们都是有理由的，千万别因为图一时之利失去人心，请三思。,70,12055,2,普通会员,0,0
267471,1433563215,2015-06-06 12:00:15,5,挺好吃的，比较方便,9,12055,5,钻石会员,0,0
1121567,1433476982,2015-06-05 12:03:02,5,价格不算贵，吃起来也还是可以的。,16,126571,4,金卡会员,0,0
9242299,1433389706,2015-06-04 11:48:26,4,很新鲜，吃好再买,8,126571,2,普通会员,0,0
464269,1433389108,2015-06-04 11:38:28,5,不错的一次购物，送了火龙果。,14,12055,3,银卡会员,0,0
3254672,1433332363,2015-06-03 19:52:43,1,买了两把，送货还是不让开箱看，一把完全烂了。顺风优选之前遇到过一次类似情况了！！！,41,12055,3,银卡会员,0,0
3407612,1433331757,2015-06-03 19:42:37,5,香蕉品质不行，每一把都有一根压烂，不推荐。,21,126571,3,银卡会员,0,0
3553940,1433254350,2015-06-02 22:12:30,5,"菲律宾 超甜蕉1把 （4-5根约0.7-0.9kg）, 老客户,不多说啥",36,12055,2,普通会员,0,0
738243,1433253467,2015-06-02 21:57:47,5,"菲律宾 超甜蕉1把 （4-5根约0.7-0.9kg）, very good.",38,12055,5,钻石会员,0,0
4901831,1433161286,2015-06-01 20:21:26,5,味道不错，很甜，三把不一样大,14,126571,3,银卡会员,0,0
1028911,1433141111,2015-06-01 14:45:11,5,给家里购买多次，比菜市场和超市的都新鲜，价格优惠！,25,12055,5,钻石会员,0,0
13766207,1433071204,2015-05-31 19:20:04,2,收到的有坏的，悲伤,9,126571,2,普通会员,0,0
1149329,1433064372,2015-05-31 17:26:12,5,还行吧！有点熟过了,9,12055,3,银卡会员,0,0
13239348,1432902672,2015-05-29 20:31:12,5,"很大，口感一般。
",9,126571,3,银卡会员,0,0
343652,1432893361,2015-05-29 17:56:01,5,goodgood,8,12055,5,钻石会员,0,0
12550905,1432887838,2015-05-29 16:23:58,5,非常甜,3,12055,2,普通会员,0,0
13621312,1432880783,2015-05-29 14:26:23,5,okokokokok,10,12055,2,普通会员,0,0
835659,1432821856,2015-05-28 22:04:16,1,买了8个，坏了一半，下次不会再来了,17,12055,2,普通会员,0,0
9814951,1432732490,2015-05-27 21:14:50,1,香蕉好几个是烂的,8,12055,2,普通会员,0,1
1254879,1432708454,2015-05-27 14:34:14,3,3把一起买的，于是就有部分......你懂的，还是1把一把的买好啊,33,126571,5,钻石会员,0,0
505915,1432700312,2015-05-27 12:18:32,5,还没有吃，看着挺好的,10,12055,4,金卡会员,0,0
2928262,1432695175,2015-05-27 10:52:55,5,好,1,12055,5,钻石会员,0,0
13637240,1432607717,2015-05-26 10:35:17,5,看着很新鲜 不错 赞一个！,13,12055,2,普通会员,0,0
1304712,1432564191,2015-05-25 22:29:51,1,见过黑香蕉，但真没见过全黑的香蕉！见过火龙果，真没见过滴红色水的！第一次买水果竟然是这结果！反映问题时客服说收货时不打开验收过后自负！请问下，有谁提醒过我们这问题了吗？！假设送货员真有提醒，看到全黑色香蕉，你敢收货吗？,109,12055,2,普通会员,0,4
14469,1432551472,2015-05-25 18:57:52,4,还不错，个头不小,8,12055,5,钻石会员,0,0
3486806,1432434517,2015-05-24 10:28:37,5,"不错



",6,12055,5,钻石会员,0,0
443680,1432400976,2015-05-24 01:09:36,3,质量很不错，但是有坏的,11,12055,5,钻石会员,0,0
12955983,1432384642,2015-05-23 20:37:22,4,味道不错，就是发货速度有点慢。,15,126571,2,普通会员,0,0
13516862,1432368953,2015-05-23 16:15:53,5,香蕉很新鲜，就是有点酸，应该放两天在吃,19,12055,4,金卡会员,0,0
13141419,1432366323,2015-05-23 15:32:03,1,这个蕉简直让人相当的无语，买的是黄色的，收到是黑色的，也不知被冻了多久冻成这样，可不可以有点常识？我要申请退款都不知在哪,60,12055,2,普通会员,0,1
8479667,1432345296,2015-05-23 09:41:36,1,总共4根香蕉，外表皮全都是黑点，还有一个里面也坏了。差评！！！！,32,12055,5,钻石会员,0,0
11650957,1432288194,2015-05-22 17:49:54,3,"不是太甜,也不是自然熟的,不是很喜欢,",19,12055,2,普通会员,0,0
9260429,1432284493,2015-05-22 16:48:13,5,又大又甜，很好次！,9,12055,2,普通会员,0,0
9260429,1432284396,2015-05-22 16:46:36,2,第二次买了，这次没有上次好，表皮很好，里面都烂了,24,12055,2,普通会员,0,0
8526777,1432256004,2015-05-22 08:53:24,3,不错不错，希望出货是检查好水果的质量，有挤软的,23,12055,2,普通会员,0,0
1745954,1432181748,2015-05-21 12:15:48,5,一把就5根，没有图片看起来这么多。,17,12055,3,银卡会员,0,0
13367750,1432128716,2015-05-20 21:31:56,4,"香蕉还算甜，就是很少，真的就只有12根，而且收到发现每把都至少有一根被压坏了，很无语！淘宝也买过，同样是顺丰配送，差距很大！很失望
",66,126571,2,普通会员,0,0
3190456,1432116576,2015-05-20 18:09:36,1,收到后有三根有不同程度的软烂，看照片，最严重这根几乎完全吃不了，这水果的水平，让人以后怎么放心买？顺丰优选，能退一半香蕉的钱吗？,64,12055,2,普通会员,1,1
513542,1432111136,2015-05-20 16:38:56,1,没给我送啊，少一样货,10,12055,2,普通会员,0,0
117585,1432088251,2015-05-20 10:17:31,5,菲律宾 超甜蕉1把 （4-5根约0.7-0.9kg）,26,12055,2,普通会员,0,0
13419850,1432078536,2015-05-20 07:35:36,5,速度快，包装完整，香蕉没有磕磕碰碰的。赞！,21,126571,2,普通会员,0,0
12544261,1432053848,2015-05-20 00:44:08,1,哦你过来的有一半都没法吃了。。。真心的再也没法买了，为什么只能一星不能0,36,12055,2,普通会员,0,0
379339,1432034151,2015-05-19 19:15:51,2,一点都不好吃！！,8,12055,3,银卡会员,0,0
13369714,1432015715,2015-05-19 14:08:35,1,自己看吧，烂成什么样了,11,12055,2,普通会员,0,1
9546605,1432007587,2015-05-19 11:53:07,1,太烂了！！！还得通过评审？这香蕉买来就是黑色的！！！怎么吃啊？！,32,12055,2,普通会员,0,0
9546605,1432007517,2015-05-19 11:51:57,1,太烂了，拿到手就是黑色的！！！！！太失望了！！！！还不如地摊儿买的！,34,12055,2,普通会员,0,0
362250,1431939171,2015-05-18 16:52:51,5,第一次对顺丰失望，香蕉是烂的,14,12055,4,金卡会员,0,0
12672749,1431918465,2015-05-18 11:07:45,5,有一把，三根都是黑心。其余2把正常，但是不好吃，不甜。,27,126571,3,银卡会员,0,0
1284782,1431838028,2015-05-17 12:47:08,5,很新鲜的香蕉。。。。,10,126571,2,普通会员,0,0
1093443,1431762111,2015-05-16 15:41:51,5,n次购买了，6个左右，个头均匀，都很大,19,12055,3,银卡会员,0,0
