author_id,timestamp,datetime,comment_score,comment,comment_length,product_id,rank_id,rank_name,comment_like,image_num
665123,1453079845,2016-01-18 09:17:25,5,还不错， 速度挺快的,10,37198,5,钻石会员,0,0
16119935,1453039172,2016-01-17 21:59:32,5,质量不错,4,43126,3,银卡会员,0,0
15625983,1453000608,2016-01-17 11:16:48,5,健康的肉馅，口感也很好,11,43126,5,钻石会员,0,0
4764593,1452929022,2016-01-16 15:23:42,5,商品品质不错，值得购买。,12,37198,5,钻石会员,0,0
4764593,1452928627,2016-01-16 15:17:07,5,商品品质不错，值得购买。,12,43126,5,钻石会员,0,0
3161156,1452825736,2016-01-15 10:42:16,5,一如既往的信赖顺丰,9,43126,5,钻石会员,0,0
1212747,1452747255,2016-01-14 12:54:15,5,好,1,43126,4,金卡会员,0,0
711798,1452584430,2016-01-12 15:40:30,5,很新鲜，挺好。价格再优惠些就更好了,17,43126,3,银卡会员,0,0
5240653,1452519085,2016-01-11 21:31:25,4,一般,2,43126,3,银卡会员,0,0
1723416,1452425873,2016-01-10 19:37:53,5,没吃。应该不错吧,8,43126,3,银卡会员,0,0
8586041,1452397238,2016-01-10 11:40:38,5,换新包装啦，很贴心。品质有保证，相信顺丰。,21,43126,4,金卡会员,0,0
14838639,1452353376,2016-01-09 23:29:36,5,"精气神 山黑猪肥肉馅 400g*2, 优惠点更好了",25,43126,2,普通会员,0,0
14814257,1452353262,2016-01-09 23:27:42,5,"精气神 山黑猪肥肉馅 400g*2, 优惠点更好了",25,43126,2,普通会员,0,0
14843745,1452353249,2016-01-09 23:27:29,5,"精气神 山黑猪肥肉馅 400g*2, 不错",21,43126,2,普通会员,0,0
8561971,1452353201,2016-01-09 23:26:41,5,"精气神 山黑猪肥肉馅 400g, 顺丰服务不错",23,37198,5,钻石会员,0,0
14861561,1452352906,2016-01-09 23:21:46,5,"精气神 山黑猪肥肉馅 400g*2, 顺丰服务不错",25,43126,2,普通会员,0,0
14864197,1452352459,2016-01-09 23:14:19,5,"精气神 山黑猪肥肉馅 400g*2, 还可以吧",23,43126,2,普通会员,0,0
14864179,1452352458,2016-01-09 23:14:18,5,"精气神 山黑猪肥肉馅 400g*2, 老客户,不多说啥",27,43126,2,普通会员,0,0
14864511,1452352079,2016-01-09 23:07:59,5,"精气神 山黑猪肥肉馅 400g*2, 还可以吧",23,43126,2,普通会员,0,0
1005152,1452350206,2016-01-09 22:36:46,5,"精气神 山黑猪肥肉馅 400g*2, 顺丰服务不错",25,43126,5,钻石会员,0,0
18485757,1452350152,2016-01-09 22:35:52,5,"精气神 山黑猪肥肉馅 400g, 挺好的",20,37198,5,钻石会员,0,0
18485757,1452350151,2016-01-09 22:35:51,5,"精气神 山黑猪肥肉馅 400g, 不错",19,37198,5,钻石会员,0,0
18485815,1452349998,2016-01-09 22:33:18,5,"精气神 山黑猪肥肉馅 400g, 优惠点更好了",23,37198,5,钻石会员,0,0
4270530,1452349859,2016-01-09 22:30:59,5,"精气神 山黑猪肥肉馅 400g*2, 凑合吧",22,43126,5,钻石会员,0,0
18485773,1452349827,2016-01-09 22:30:27,5,"精气神 山黑猪肥肉馅 400g, 顺丰服务不错",23,37198,5,钻石会员,0,0
212563,1452342405,2016-01-09 20:26:45,5,一直吃这个，很不错。,10,43126,4,金卡会员,0,0
15449645,1452142514,2016-01-07 12:55:14,5,精气神 山黑猪肥肉馅 400g*2,17,43126,5,钻石会员,0,0
3161156,1452073195,2016-01-06 17:39:55,5,一如既往的信赖顺丰,9,43126,5,钻石会员,0,0
215381,1451532927,2015-12-31 11:35:27,5,很好的肉馅，确实够肥，哈哈,13,43126,4,金卡会员,0,0
8345505,1451278781,2015-12-28 12:59:41,5,质量好，快递速度很快,10,43126,2,普通会员,0,0
306898,1451278748,2015-12-28 12:59:08,5,买了很多种商品，样样都很棒，爸妈很喜欢。所有的食品口感鲜香，包装正规，服务一流，物流超快。,45,43126,3,银卡会员,0,0
1138145,1451143121,2015-12-26 23:18:41,5,好，速度快，满意的购物,11,43126,5,钻石会员,0,0
17983107,1450969545,2015-12-24 23:05:45,5,买了多次了 很不错,9,43126,2,普通会员,0,0
9280255,1450931797,2015-12-24 12:36:37,5,精气神 山黑猪肥肉馅 400g*2,17,43126,5,钻石会员,0,0
18704797,1450906823,2015-12-24 05:40:23,5,像粉渣，不好,6,43126,4,金卡会员,0,0
1212747,1450874341,2015-12-23 20:39:01,5,好,1,43126,4,金卡会员,0,0
18496479,1450789588,2015-12-22 21:06:28,5,很不错，昨晚定今早就到了，刚好赶上中午包饺子。肉馅不肥，做饺子很香，让人想起八十年代的肉味，很难得，以后会经常买。,57,43126,3,银卡会员,1,1
306898,1450784169,2015-12-22 19:36:09,5,挺好的,3,37198,3,银卡会员,0,0
18710767,1450443105,2015-12-18 20:51:45,5,包饺子一流,5,37198,4,金卡会员,0,0
215381,1450420098,2015-12-18 14:28:18,5,挻好的，炒菜 做丸子都很好，省事,16,43126,4,金卡会员,0,0
8586041,1450410640,2015-12-18 11:50:40,5,喜欢，还会光顾，。。。。。/,14,43126,4,金卡会员,0,0
8441749,1450243028,2015-12-16 13:17:08,5,"精气神 山黑猪肥肉馅 400g*2, 顺丰服务不错",25,43126,3,银卡会员,0,0
14837739,1450242673,2015-12-16 13:11:13,5,"精气神 山黑猪肥肉馅 400g*2, 顺丰服务不错",25,43126,2,普通会员,0,0
18485717,1450240825,2015-12-16 12:40:25,5,"精气神 山黑猪肥肉馅 400g*2, 还行",21,43126,5,钻石会员,0,0
1004585,1450240337,2015-12-16 12:32:17,5,"精气神 山黑猪肥肉馅 400g*2, very good.",29,43126,5,钻石会员,0,0
16174037,1449652115,2015-12-09 17:08:35,5,精气神 山黑猪肥肉馅 400g*2,17,43126,5,钻石会员,0,0
3161156,1449560985,2015-12-08 15:49:45,5,一如既往的信赖顺丰,9,43126,5,钻石会员,0,0
1212747,1449554706,2015-12-08 14:05:06,5,好,1,43126,4,金卡会员,0,0
18713153,1449456692,2015-12-07 10:51:32,5,肉的颜色不是红的那种，是因为冷冻的效果了吗,21,43126,4,金卡会员,0,0
4764593,1449333165,2015-12-06 00:32:45,5,不错,2,37198,5,钻石会员,0,0
8586041,1449302025,2015-12-05 15:53:45,5,买过N次了，好。下次还会再买。,15,43126,4,金卡会员,0,0
1048768,1449281332,2015-12-05 10:08:52,5,很好很好很好很好很好,10,43126,3,银卡会员,0,0
1048768,1449281170,2015-12-05 10:06:10,5,很好很好很好很好很好,10,37198,3,银卡会员,0,0
13561214,1449064843,2015-12-02 22:00:43,5,方便,2,43126,3,银卡会员,0,0
3161156,1448954611,2015-12-01 15:23:31,5,一如既往的信赖顺丰,9,43126,5,钻石会员,0,0
301503,1448900971,2015-12-01 00:29:31,5,不错，一定支持！,8,43126,4,金卡会员,0,0
301503,1448900964,2015-12-01 00:29:24,5,不错，一定支持！,8,37198,4,金卡会员,0,0
12134615,1448863448,2015-11-30 14:04:08,5,不错，以后还会买的，方便,12,37198,3,银卡会员,0,0
12990137,1448536796,2015-11-26 19:19:56,5,好东西了。己买N次。,10,37198,3,银卡会员,0,0
4402025,1448435120,2015-11-25 15:05:20,5,很好很好很好很好很好很好,12,43126,4,金卡会员,0,0
1634389,1448431103,2015-11-25 13:58:23,5,一直订精气神的猪肉，值得信赖！,15,43126,4,金卡会员,0,0
4346928,1448154047,2015-11-22 09:00:47,3,天津静海出品，能是山黑猪肉吗，最多只能叫黑猪肉。今年买了2次都不是原产地出品，应该标注哪里出品的。,49,43126,4,金卡会员,0,2
163928,1448100640,2015-11-21 18:10:40,5,好，到货快，质量好,9,37198,5,钻石会员,0,0
18610199,1448059375,2015-11-21 06:42:55,5,讲实话这个是买错了的，从来都是只买梅条肉，但也不能浪费不是，于是就开动脑筋做了猪肉芹菜水饺，那鲜爽，咬开水饺都是汁儿。好吧，我承认吧，我是太太太久没吃肥肉了。肉很新鲜。,84,37198,3,银卡会员,0,0
840995,1448010463,2015-11-20 17:07:43,5,"黑山
╭︿︿︿╮ 
{/ o  o /}  
 ( (oo) )   
  ︶︶︶肉馅不是一次买了，比一般猪肉好吃呦。",59,43126,3,银卡会员,0,0
14824401,1448000728,2015-11-20 14:25:28,5,"精气神 山黑猪肥肉馅 400g, 凑合吧",20,37198,2,普通会员,0,0
14825141,1448000385,2015-11-20 14:19:45,5,"精气神 山黑猪肥肉馅 400g*2, 顺丰服务不错",25,43126,2,普通会员,0,0
2904128,1447981310,2015-11-20 09:01:50,5,物流有点慢，11号下的单，20日才收到。可能是到货晚了。双11嘛。,33,37198,3,银卡会员,0,0
17474289,1447915243,2015-11-19 14:40:43,5,挡不住的新鲜    超喜欢   快递员小伙非常负责！！！,28,37198,3,银卡会员,0,0
16050165,1447849237,2015-11-18 20:20:37,3,"5分给货，1分给快递。好几次了，快递员总是把东西忘在冰箱里，耽搁几日，打电话过去问才送过来，东西不错才再买了，可是快递也实在太烂，今天一早打电话问，说是今天一定送到，结果晚上八点了还不见东西



",99,43126,3,银卡会员,0,0
3161156,1447673634,2015-11-16 19:33:54,5,一如既往的好品质,8,43126,5,钻石会员,0,0
3161156,1447673591,2015-11-16 19:33:11,5,一如既往的好品质,8,43126,5,钻石会员,0,0
8561987,1447643137,2015-11-16 11:05:37,5,"精气神 山黑猪肥肉馅 400g, 不错",19,37198,5,钻石会员,0,0
8561959,1447643036,2015-11-16 11:03:56,5,"精气神 山黑猪肥肉馅 400g, 还可以吧",21,37198,5,钻石会员,0,0
8561953,1447643012,2015-11-16 11:03:32,5,"精气神 山黑猪肥肉馅 400g*2, 还可以",22,43126,5,钻石会员,0,0
18460993,1447634627,2015-11-16 08:43:47,5,生产日期是4月份的？能给个合理解释吗？,19,43126,2,普通会员,0,0
17766045,1447574201,2015-11-15 15:56:41,5,还不错，肉比较精，可以。,12,37198,3,银卡会员,0,0
9601489,1447505288,2015-11-14 20:48:08,5,挺好的，，，，，,8,37198,3,银卡会员,0,0
711798,1447420835,2015-11-13 21:20:35,4,还没吃，先给好评吧,9,37198,3,银卡会员,0,0
8586041,1447392736,2015-11-13 13:32:16,5,质量好，相信这个牌子。好。,13,37198,4,金卡会员,0,0
1254879,1447379572,2015-11-13 09:52:52,5,很不错，快递小哥还等着我打开数清了走的,19,37198,5,钻石会员,0,0
12990137,1447313547,2015-11-12 15:32:27,5,又买一次，好吃啊。,9,43126,3,银卡会员,0,0
469828,1447143253,2015-11-10 16:14:13,5,不错。新鲜。买过多次了。,12,37198,3,银卡会员,0,0
1725804,1446949884,2015-11-08 10:31:24,5,买了一份赠了一份，还没吃,12,43126,3,银卡会员,0,0
3026110,1446860140,2015-11-07 09:35:40,5,包饺子首选，常年购买,10,43126,3,银卡会员,0,0
4851965,1446582852,2015-11-04 04:34:12,5,多次购买，不错,7,43126,4,金卡会员,0,0
17914635,1446475865,2015-11-02 22:51:05,5,猪肉不错，吉林的,8,43126,2,普通会员,0,0
1728330,1446355555,2015-11-01 13:25:55,5,不错的,3,43126,4,金卡会员,0,0
4851965,1446211526,2015-10-30 21:25:26,5,方便，肥瘦合适，多次购买了,13,43126,4,金卡会员,0,0
384965,1446207766,2015-10-30 20:22:46,5,还没吃，看着不错。,9,43126,3,银卡会员,0,0
761870,1446110540,2015-10-29 17:22:20,5,已经购买多次啦，一直选精气神的，吃着放心，口感也不错哦,27,43126,3,银卡会员,0,0
761870,1446110510,2015-10-29 17:21:50,5,包馄饨和包饺子都很好，肉很鲜美，多次购买了,21,43126,3,银卡会员,0,0
5236987,1446107501,2015-10-29 16:31:41,5,这个肉馅买了几次了，虽然叫肥肉馅，但是对于我家不怎么吃肥肉的来说包饺子也不显得很肥，正好,44,43126,2,普通会员,0,0
3035850,1445993722,2015-10-28 08:55:22,5,不错！！,4,43126,4,金卡会员,0,0
513827,1445917549,2015-10-27 11:45:49,5,多次购买，性价比不错,10,43126,4,金卡会员,0,0
15907903,1445870593,2015-10-26 22:43:13,5,上次是送的，炒咸菜下饭很好,13,43126,4,金卡会员,0,0
1550787,1445606442,2015-10-23 21:20:42,5,精气神 山黑猪肥肉馅 400g*2经常买,20,43126,3,银卡会员,0,0
8558479,1445478903,2015-10-22 09:55:03,5,精气神 山黑猪肥肉馅 400g*2,17,43126,5,钻石会员,0,0
8558483,1445478441,2015-10-22 09:47:21,5,精气神 山黑猪肥肉馅 400g,15,37198,5,钻石会员,0,0
17678501,1445223585,2015-10-19 10:59:45,5,分四分装更好，因为一次吃不完一包不好分,19,43126,2,普通会员,0,0
761870,1445085768,2015-10-17 20:42:48,5,"买了好多次啦，包馄饨什么的很鲜美，赞
",19,43126,3,银卡会员,0,0
513827,1444790266,2015-10-14 10:37:46,5,这个肉馅还不错，比较干，做馅能吃不少水，证明没注水,25,43126,4,金卡会员,0,0
8558473,1444705315,2015-10-13 11:01:55,5,"精气神 山黑猪肥肉馅 400g*2, 还行",21,43126,5,钻石会员,0,0
14860411,1444705196,2015-10-13 10:59:56,5,"精气神 山黑猪肥肉馅 400g*2, very good.",29,43126,2,普通会员,0,0
14850951,1444704964,2015-10-13 10:56:04,5,"精气神 山黑猪肥肉馅 400g, 还可以",20,37198,2,普通会员,0,0
1004585,1444704231,2015-10-13 10:43:51,5,"精气神 山黑猪肥肉馅 400g, 不错",19,37198,5,钻石会员,0,0
617101,1444624592,2015-10-12 12:36:32,5,不错。烧菜当肉末用，很方便，味道也好,18,43126,3,银卡会员,0,0
20167,1444292323,2015-10-08 16:18:43,5,这次还不错，肥瘦相宜。比较新鲜吧,16,43126,3,银卡会员,0,0
838147,1444278164,2015-10-08 12:22:44,5,猪肉很好，比一般超市买的香。,14,43126,3,银卡会员,0,0
13120661,1444268190,2015-10-08 09:36:30,5,每次都肥瘦搭配买，品质点赞,13,37198,3,银卡会员,0,0
20167,1443494867,2015-09-29 10:47:47,5,这次的肉馅看着还行，比较新鲜的样子。 买了很多次了，品质没谱。,31,43126,3,银卡会员,0,0
1560907,1443331450,2015-09-27 13:24:10,5,好，送货很快，附了冰袋，到手还是硬的！,19,43126,5,钻石会员,0,0
4531417,1443163130,2015-09-25 14:38:50,5,这次买的好像肥些，上次买的好，瘦肉多，大概靠运气吧，就买个放心吧。,33,43126,3,银卡会员,0,0
4549437,1443162478,2015-09-25 14:27:58,5,收到,2,43126,2,普通会员,0,0
4568189,1443006158,2015-09-23 19:02:38,5,肉馅很好，物有所值,9,37198,3,银卡会员,0,0
628668,1442846052,2015-09-21 22:34:12,5,非常好，顺丰信得过,9,43126,5,钻石会员,0,0
9120189,1442624385,2015-09-19 08:59:45,2,不明白为何就仅仅一个塑料袋包装这些生鲜品，这次送过来的时候，都已不冰了，肉都化了。看着真难受。顺丰不是以自诩送货快吗？,59,43126,2,普通会员,0,0
14840053,1442370983,2015-09-16 10:36:23,5,"精气神 山黑猪肥肉馅 400g, 还行",19,37198,2,普通会员,0,0
14839357,1442370883,2015-09-16 10:34:43,5,"精气神 山黑猪肥肉馅 400g, 挺好的",20,37198,2,普通会员,0,0
14839813,1442370847,2015-09-16 10:34:07,5,"精气神 山黑猪肥肉馅 400g, 还行",19,37198,2,普通会员,0,0
14846539,1442370798,2015-09-16 10:33:18,5,"精气神 山黑猪肥肉馅 400g, 还可以吧",21,37198,2,普通会员,0,0
14820255,1442370530,2015-09-16 10:28:50,5,"精气神 山黑猪肥肉馅 400g, 老客户,不多说啥",25,37198,2,普通会员,0,0
14820007,1442370451,2015-09-16 10:27:31,5,"精气神 山黑猪肥肉馅 400g, 凑合吧",20,37198,2,普通会员,0,0
14819829,1442370388,2015-09-16 10:26:28,5,"精气神 山黑猪肥肉馅 400g*2, 优惠点更好了",25,43126,2,普通会员,0,0
14819819,1442370386,2015-09-16 10:26:26,5,"精气神 山黑猪肥肉馅 400g*2, 还可以吧",23,43126,2,普通会员,0,0
14819813,1442370385,2015-09-16 10:26:25,5,"精气神 山黑猪肥肉馅 400g*2, 顺丰服务不错",25,43126,2,普通会员,0,0
8248611,1442370385,2015-09-16 10:26:25,5,"精气神 山黑猪肥肉馅 400g*2, 优惠点更好了",25,43126,3,银卡会员,0,0
14816583,1442370087,2015-09-16 10:21:27,5,"精气神 山黑猪肥肉馅 400g, 还可以",20,37198,2,普通会员,0,0
738345,1442370020,2015-09-16 10:20:20,5,"精气神 山黑猪肥肉馅 400g, 挺好的",20,37198,5,钻石会员,0,0
1212747,1442284620,2015-09-15 10:37:00,5,包饺子极好,5,43126,4,金卡会员,0,0
13481202,1442271125,2015-09-15 06:52:05,5,"才看到是肥肉馅啊！图片看着挺瘦的，目测也不是全肥，饱了馄饨了还没吃，但愿不会太腻，另外这确实是黑猪吧，里边好多黑猪毛.....
",64,37198,2,普通会员,0,0
15849021,1441713218,2015-09-08 19:53:38,1,肉完全是臭的，每次都在沃尔玛山姆会员店买精气神，第一次买结果煮出来的肉完全味道不对，有一种非常恶心的臭味，一锅汤全部倒掉，炒的辣椒番茄也掩盖不住肉的臭味。不会再来买了，以后还是买沃尔玛的,93,43126,2,普通会员,1,0
4531417,1441517148,2015-09-06 13:25:48,5,有点肥，做肉包、饺子馅还可以吧。,16,43126,3,银卡会员,0,0
9120189,1441517104,2015-09-06 13:25:04,5,买了二次了，味道很好，如果价格能够再便宜就更好。,24,43126,2,普通会员,0,0
496755,1441286598,2015-09-03 21:23:18,5,还不错,3,43126,3,银卡会员,0,0
653414,1440765451,2015-08-28 20:37:31,3,还行，没有想象中好，可能是和牛肉比，所以一下子被比下来了。不算划算。。。,36,43126,2,普通会员,0,0
9120189,1440481660,2015-08-25 13:47:40,5,做菜好香，家人喜欢。,10,43126,2,普通会员,0,0
1893438,1439952958,2015-08-19 10:55:58,5,品质很好  冷冻可靠  新鲜因为是顺丰,19,43126,4,金卡会员,0,0
2015412,1439873044,2015-08-18 12:44:04,5,肉馅不错，但价格小贵。,11,43126,5,钻石会员,0,0
628668,1439597820,2015-08-15 08:17:00,5,坚持买，非常好,7,43126,5,钻石会员,0,0
5092065,1439472089,2015-08-13 21:21:29,5,"多次购买,很方便",8,43126,4,金卡会员,0,0
9126159,1439382236,2015-08-12 20:23:56,5,方便，味道也行,7,37198,5,钻石会员,0,0
1382535,1439298952,2015-08-11 21:15:52,5,好吃，已经多次购买啦,10,37198,5,钻石会员,0,0
14175224,1439284798,2015-08-11 17:19:58,5,好，第二次买了,7,43126,3,银卡会员,0,0
14813713,1439125091,2015-08-09 20:58:11,5,"精气神 山黑猪肥肉馅 400g, 挺好的",20,37198,2,普通会员,0,0
14813547,1439125040,2015-08-09 20:57:20,5,"精气神 山黑猪肥肉馅 400g*2, 还可以吧",23,43126,2,普通会员,0,0
14812951,1439124881,2015-08-09 20:54:41,5,"精气神 山黑猪肥肉馅 400g, 挺好的",20,37198,2,普通会员,0,0
14812671,1439124802,2015-08-09 20:53:22,5,"精气神 山黑猪肥肉馅 400g*2, 老客户,不多说啥",27,43126,2,普通会员,0,0
14812531,1439124764,2015-08-09 20:52:44,5,"精气神 山黑猪肥肉馅 400g, 还可以",20,37198,2,普通会员,0,0
8520195,1439124698,2015-08-09 20:51:38,5,"精气神 山黑猪肥肉馅 400g, 优惠点更好了",23,37198,3,银卡会员,0,0
14812107,1439124570,2015-08-09 20:49:30,5,"精气神 山黑猪肥肉馅 400g*2, 好多次买了",24,43126,2,普通会员,0,0
15446283,1439046320,2015-08-08 23:05:20,5,比图片的要肥多了，收到时开始化了,16,43126,2,普通会员,0,0
4531417,1439041453,2015-08-08 21:44:13,5,一直买这个的，炒了作为肉绍，方便。就是有点肥。,23,43126,3,银卡会员,0,0
20167,1438876894,2015-08-07 00:01:34,3,颜色有点灰暗，其他还行。,12,43126,3,银卡会员,0,0
15259023,1438760340,2015-08-05 15:39:00,2,买的都是冻品，但商家完全没有特别的包装，普通胶袋而已。下午送到家，等我下班看到时，基本已经全部解冻，而且不能判断是何时解冻。因此对商品品质完全没信心,74,37198,2,普通会员,0,0
5071839,1438752442,2015-08-05 13:27:22,3,没觉得和普通的肉馅有什么区别，下次不会买了,21,43126,3,银卡会员,0,0
1029839,1438746700,2015-08-05 11:51:40,5,精气神山黑猪肥肉馅多次购买。品质好，味道好，味道香。,26,43126,3,银卡会员,0,0
1741808,1438696360,2015-08-04 21:52:40,5,看着还行,4,43126,3,银卡会员,0,0
20167,1438655042,2015-08-04 10:24:02,3,买了很多次了，肉馅越来越不如以前，颜色灰暗，越来越肥。,27,37198,3,银卡会员,0,0
8276619,1438479320,2015-08-02 09:35:20,5,收到了！好东西丫～,9,43126,2,普通会员,0,0
5479175,1438141890,2015-07-29 11:51:30,5,东西不错，已经第二次购买了,13,43126,4,金卡会员,0,0
512604,1437954876,2015-07-27 07:54:36,5,猪肉涨价，这个价格很人道啦,13,43126,3,银卡会员,0,0
513827,1437469300,2015-07-21 17:01:40,3,肉馅颜色有些发暗，虽然没吃出异味，但外观感觉不是那么新鲜,28,43126,4,金卡会员,0,0
1541788,1437013607,2015-07-16 10:26:47,5,精气神 山黑猪肥肉馅 400g*2,17,43126,3,银卡会员,0,0
14835783,1436869274,2015-07-14 18:21:14,5,送货速度很快：D赞~\\(≧▽≦)/~很新鲜,22,43126,2,普通会员,0,0
4450979,1436860173,2015-07-14 15:49:33,5,"精气神 山黑猪肥肉馅 400g, 凑合吧",20,37198,2,普通会员,0,0
4278330,1436859850,2015-07-14 15:44:10,5,"精气神 山黑猪肥肉馅 400g*2, 不错",21,43126,2,普通会员,0,0
8561971,1436859814,2015-07-14 15:43:34,5,"精气神 山黑猪肥肉馅 400g*2, 优惠点更好了",25,43126,5,钻石会员,0,0
12875899,1436859411,2015-07-14 15:36:51,5,"精气神 山黑猪肥肉馅 400g, 凑合吧",20,37198,2,普通会员,0,0
4270530,1436858825,2015-07-14 15:27:05,5,"和耕 原生态黑小米 500g, 挺好的",19,37198,5,钻石会员,0,0
4871599,1436748416,2015-07-13 08:46:56,5,肥肉挺多的，做饺子馅有点腻，吃不消啊,18,37198,3,银卡会员,0,0
14751869,1436710203,2015-07-12 22:10:03,3,猪肉馅还不错 但是我对顺丰的物流表示无语 晚上下的单以为第二天能到 厦门同城 没想到 到下午近五点才发货 我一直觉得顺丰是非常快 非常有保障的物流 但是自己经营的产品 却没那么给力 虽然是在48小时之内 送货物流这块你们应该好好跟京东学学了,120,37198,2,普通会员,0,0
14301568,1436536274,2015-07-10 21:51:14,5,这个肉丝还可以。建议分成几个小份的，便于分开吃，保存,26,37198,2,普通会员,0,0
14754867,1436360783,2015-07-08 21:06:23,2,原本只想是航空快递，就想速度快可以保持新鲜，结果比普通的还要慢……不多说了，提起很不高兴。,45,37198,2,普通会员,0,0
14290544,1435633183,2015-06-30 10:59:43,5,很不错，最近天热不想外出买菜，肉类都在优选上买，性价比高，品质放心,33,37198,2,普通会员,0,1
4531417,1435395178,2015-06-27 16:52:58,5,这个看起来白花花的好像都是肥肉诶，买时看照片瘦肉很多的呀！包饺子吧。,34,37198,3,银卡会员,0,0
14434702,1435308277,2015-06-26 16:44:37,5,第一次购买，看着还不错。日期四月份的，还好比较新鲜。肥瘦可以，希望吃着好吃！,38,37198,3,银卡会员,0,0
298709,1435288487,2015-06-26 11:14:47,5,非常适合做饺子，清香的，肥瘦很合适,17,37198,3,银卡会员,0,1
17944,1435220551,2015-06-25 16:22:31,5,多次购买，一如既往的好,11,37198,4,金卡会员,0,0
20167,1435208177,2015-06-25 12:56:17,3,这次买的，颜色看着不那么新鲜，发暗发灰色。还没吃，希望还可以。,31,43126,3,银卡会员,0,0
747205,1435162562,2015-06-25 00:16:02,5,精气神 山黑猪肥肉馅 400g*2,17,43126,3,银卡会员,0,0
3109928,1435156479,2015-06-24 22:34:39,5,多次购买了，还是很喜欢这一款肉馅的。,18,37198,5,钻石会员,0,0
3109928,1435156210,2015-06-24 22:30:10,5,肉馅很好，新鲜，肥瘦相间，用处多多,17,43126,5,钻石会员,0,0
